date,store_id,sku_id,units_sold,revenue,margin_proxy,promo_flag,holiday_flag,day_of_week
2025-07-04,ST004,SKU0087,5,2221.75,818.8500000000001,0,0,Friday
2025-07-04,ST004,SKU0088,8,1580.64,318.8800000000001,0,0,Friday
2025-07-04,ST004,SKU0089,7,2651.25,1081.99,0,0,Friday
2025-07-04,ST004,SKU0090,9,848.97,250.10999999999993,0,0,Friday
2025-07-04,ST005,SKU0001,1,392.55,122.82999999999998,0,0,Friday
2025-07-04,ST005,SKU0002,7,2604.91,1130.57,0,0,Friday
2025-07-04,ST005,SKU0003,5,1102.8,253.20000000000007,0,0,Friday
2025-07-04,ST005,SKU0004,5,2698.95,773.5999999999999,0,0,Friday
2025-07-04,ST005,SKU0005,4,1049.72,347.56000000000006,0,0,Friday
2025-07-04,ST005,SKU0006,1,401.14,75.69,0,0,Friday
2025-07-04,ST005,SKU0007,15,5238.75,1121.1000000000001,0,0,Friday
2025-07-04,ST005,SKU0008,9,4396.59,856.71,0,0,Friday
2025-07-04,ST005,SKU0009,4,852.92,339.4799999999999,0,0,Friday
2025-07-04,ST005,SKU0010,4,1188.24,251.08000000000004,0,0,Friday
2025-07-04,ST005,SKU0011,2,486.3,164.88,0,0,Friday
2025-07-04,ST005,SKU0012,2,482.92,156.32,0,0,Friday
2025-07-04,ST005,SKU0013,1,243.97,108.13,0,0,Friday
2025-07-04,ST005,SKU0014,6,580.14,109.55999999999995,0,0,Friday
2025-07-04,ST005,SKU0015,6,1606.8000000000002,344.40000000000003,0,0,Friday
2025-07-04,ST005,SKU0016,14,3835.4399999999996,1357.8599999999997,0,0,Friday
2025-07-04,ST005,SKU0017,1,360.09,147.34999999999997,0,0,Friday
2025-07-04,ST005,SKU0018,3,748.47,173.01000000000005,0,0,Friday
2025-07-04,ST005,SKU0019,17,7100.049999999999,3167.6099999999997,0,0,Friday
2025-07-04,ST005,SKU0020,6,1375.44,349.3800000000001,0,0,Friday
2025-07-04,ST005,SKU0021,7,531.23,213.29,0,0,Friday
2025-07-04,ST005,SKU0022,3,461.09999999999997,165.14999999999995,0,0,Friday
2025-07-04,ST005,SKU0023,6,2918.3999999999996,540.78,0,0,Friday
2025-07-04,ST005,SKU0024,2,448.2,111.80000000000001,0,0,Friday
2025-07-04,ST005,SKU0025,3,713.7,241.83000000000004,0,0,Friday
2025-07-04,ST005,SKU0026,4,1954.08,605.24,0,0,Friday
2025-07-04,ST005,SKU0027,2,334.02,89.29999999999998,0,0,Friday
2025-07-04,ST005,SKU0028,3,1636.08,589.29,0,0,Friday
2025-07-04,ST005,SKU0029,5,785.0,308.1,0,0,Friday
2025-07-04,ST005,SKU0030,3,883.71,283.32,0,0,Friday
2025-07-04,ST005,SKU0031,11,1901.24,362.01,0,0,Friday
2025-07-04,ST005,SKU0032,6,1527.0,611.3399999999999,0,0,Friday
2025-07-04,ST005,SKU0033,13,2940.6,676.0,0,0,Friday
2025-07-04,ST005,SKU0034,2,370.28,86.44,0,0,Friday
2025-07-04,ST005,SKU0035,0,0.0,0.0,0,0,Friday
2025-07-04,ST005,SKU0036,8,1981.6,758.7199999999998,0,0,Friday
2025-07-04,ST005,SKU0037,6,1076.82,312.90000000000003,0,0,Friday
2025-07-04,ST005,SKU0038,11,2491.17,912.1199999999999,0,0,Friday
2025-07-04,ST005,SKU0039,4,1624.68,442.44000000000005,0,0,Friday
2025-07-04,ST005,SKU0040,4,1572.2,690.6400000000001,0,0,Friday
2025-07-04,ST005,SKU0041,0,0.0,0.0,0,0,Friday
2025-07-04,ST005,SKU0042,1,140.01,39.31999999999999,0,0,Friday
2025-07-04,ST005,SKU0043,2,153.34,36.0,0,0,Friday
2025-07-04,ST005,SKU0044,22,5498.46,2181.52,0,0,Friday
2025-07-04,ST005,SKU0045,3,430.16999999999996,182.39999999999995,0,0,Friday
2025-07-04,ST005,SKU0046,1,306.0,71.31,0,0,Friday
2025-07-04,ST005,SKU0047,7,1051.82,219.7299999999999,0,0,Friday
2025-07-04,ST005,SKU0048,2,589.94,231.28000000000003,0,0,Friday
2025-07-04,ST005,SKU0049,5,1164.7,444.65000000000003,0,0,Friday
2025-07-04,ST005,SKU0050,10,3682.5,1278.7,0,0,Friday
2025-07-04,ST005,SKU0051,9,4155.75,1447.2,0,0,Friday
2025-07-04,ST005,SKU0052,9,745.74,285.75,0,0,Friday
2025-07-04,ST005,SKU0053,8,4076.08,1005.8400000000001,0,0,Friday
2025-07-04,ST005,SKU0054,5,2278.5,555.7999999999998,0,0,Friday
2025-07-04,ST005,SKU0055,10,2499.1,1069.8,0,0,Friday
2025-07-04,ST005,SKU0056,1,137.89,31.049999999999983,0,0,Friday
2025-07-04,ST005,SKU0057,7,851.34,179.90000000000003,0,0,Friday
2025-07-04,ST005,SKU0058,8,5046.88,1280.0,0,0,Friday
2025-07-04,ST005,SKU0059,2,602.7,210.88000000000005,0,0,Friday
2025-07-04,ST005,SKU0060,3,768.4499999999999,306.2099999999999,0,0,Friday
2025-07-04,ST005,SKU0061,1,470.34,97.78999999999996,0,0,Friday
2025-07-04,ST005,SKU0062,5,901.5,248.8000000000001,0,0,Friday
2025-07-04,ST005,SKU0063,8,3326.96,739.8400000000001,0,0,Friday
2025-07-04,ST005,SKU0064,2,550.96,220.50000000000006,0,0,Friday
2025-07-04,ST005,SKU0065,1,562.0,185.41000000000003,0,0,Friday
2025-07-04,ST005,SKU0066,1,172.56,38.31,0,0,Friday
2025-07-04,ST005,SKU0067,5,1011.35,258.05000000000007,0,0,Friday
2025-07-04,ST005,SKU0068,2,394.36,136.2,0,0,Friday
2025-07-04,ST005,SKU0069,6,611.28,250.67999999999995,0,0,Friday
2025-07-04,ST005,SKU0070,6,960.96,400.43999999999994,0,0,Friday
2025-07-04,ST005,SKU0071,5,1029.65,303.5000000000001,0,0,Friday
2025-07-04,ST005,SKU0072,5,708.3499999999999,143.8499999999999,0,0,Friday
2025-07-04,ST005,SKU0073,12,2626.32,846.1200000000002,0,0,Friday
2025-07-04,ST005,SKU0074,6,798.6600000000001,204.1800000000001,0,0,Friday
2025-07-04,ST005,SKU0075,10,5658.9,1188.7,0,0,Friday
2025-07-04,ST005,SKU0076,1,219.6,85.35,0,0,Friday
2025-07-04,ST005,SKU0077,2,500.74,208.68,0,0,Friday
2025-07-04,ST005,SKU0078,12,1834.3200000000002,734.5200000000001,0,0,Friday
2025-07-04,ST005,SKU0079,0,0.0,0.0,0,0,Friday
2025-07-04,ST005,SKU0080,4,1096.56,376.31999999999994,0,0,Friday
2025-07-04,ST005,SKU0081,1,338.86,140.02,0,0,Friday
2025-07-04,ST005,SKU0082,15,1258.0500000000002,487.80000000000007,0,0,Friday
2025-07-04,ST005,SKU0083,2,450.64,142.26,0,0,Friday
2025-07-04,ST005,SKU0084,3,1041.99,300.0899999999999,0,0,Friday
2025-07-04,ST005,SKU0085,3,385.59000000000003,81.80999999999999,0,0,Friday
2025-07-04,ST005,SKU0086,1,260.86,67.54000000000002,0,0,Friday
2025-07-04,ST005,SKU0087,6,2666.1000000000004,982.6200000000002,0,0,Friday
2025-07-04,ST005,SKU0088,5,987.9000000000001,199.30000000000007,0,0,Friday
2025-07-04,ST005,SKU0089,5,1893.75,772.8499999999999,0,0,Friday
2025-07-04,ST005,SKU0090,10,943.3,277.8999999999999,0,0,Friday
2025-07-04,ST006,SKU0001,2,785.1,245.65999999999997,0,0,Friday
2025-07-04,ST006,SKU0002,9,3349.17,1453.59,0,0,Friday
2025-07-04,ST006,SKU0003,18,3970.08,911.5200000000002,0,0,Friday
2025-07-04,ST006,SKU0004,9,4858.11,1392.4799999999998,0,0,Friday
2025-07-04,ST006,SKU0005,3,787.29,260.6700000000001,0,0,Friday
2025-07-04,ST006,SKU0006,2,802.28,151.38,0,0,Friday
2025-07-04,ST006,SKU0007,11,3841.75,822.1400000000001,0,0,Friday
2025-07-04,ST006,SKU0008,6,2931.06,571.14,0,0,Friday
2025-07-04,ST006,SKU0009,2,426.46,169.73999999999995,0,0,Friday
2025-07-04,ST006,SKU0010,1,297.06,62.77000000000001,0,0,Friday
2025-07-04,ST006,SKU0011,1,243.15,82.44,0,0,Friday
2025-07-04,ST006,SKU0012,17,4104.82,1328.72,0,0,Friday
2025-07-04,ST006,SKU0013,4,975.88,432.52,0,0,Friday
2025-07-04,ST006,SKU0014,10,966.9,182.5999999999999,0,0,Friday
2025-07-04,ST006,SKU0015,11,2945.8,631.4000000000001,0,0,Friday
2025-07-04,ST006,SKU0016,1,273.96,96.98999999999998,0,0,Friday
2025-07-04,ST006,SKU0017,18,6481.62,2652.2999999999993,0,0,Friday
2025-07-04,ST006,SKU0018,0,0.0,0.0,0,0,Friday
2025-07-04,ST006,SKU0019,5,2088.25,931.6499999999999,0,0,Friday
2025-07-04,ST006,SKU0020,1,229.24,58.23000000000002,0,0,Friday
2025-07-04,ST006,SKU0021,1,75.89,30.47,0,0,Friday
2025-07-04,ST006,SKU0022,5,768.5,275.2499999999999,0,0,Friday
2025-07-04,ST006,SKU0023,3,1459.1999999999998,270.39,0,0,Friday
2025-07-04,ST006,SKU0024,3,672.3,167.70000000000002,0,0,Friday
2025-07-04,ST006,SKU0025,8,1903.2,644.8800000000001,0,0,Friday
2025-07-04,ST006,SKU0026,1,488.52,151.31,0,0,Friday
2025-07-04,ST006,SKU0027,2,334.02,89.29999999999998,0,0,Friday
2025-07-04,ST006,SKU0028,4,2181.44,785.72,0,0,Friday
2025-07-04,ST006,SKU0029,2,314.0,123.24000000000001,0,0,Friday
2025-07-04,ST006,SKU0030,5,1472.85,472.2,0,0,Friday
2025-07-04,ST006,SKU0031,11,1901.24,362.01,0,0,Friday
2025-07-04,ST006,SKU0032,2,509.0,203.77999999999997,0,0,Friday
2025-07-04,ST006,SKU0033,11,2488.2,572.0,0,0,Friday
2025-07-04,ST006,SKU0034,1,185.14,43.22,0,0,Friday
2025-07-04,ST006,SKU0035,4,740.2,323.76000000000005,0,0,Friday
2025-07-04,ST006,SKU0036,11,2724.7,1043.2399999999998,0,0,Friday
2025-07-04,ST006,SKU0037,26,4666.22,1355.9,0,0,Friday
2025-07-04,ST006,SKU0038,33,7473.51,2736.3599999999997,0,0,Friday
2025-07-04,ST006,SKU0039,1,406.17,110.61000000000001,0,0,Friday
2025-07-04,ST006,SKU0040,7,2751.35,1208.6200000000001,0,0,Friday
2025-07-04,ST006,SKU0041,2,1107.2,483.08000000000004,0,0,Friday
2025-07-04,ST006,SKU0042,4,560.04,157.27999999999997,0,0,Friday
2025-07-04,ST006,SKU0043,4,306.68,72.0,0,0,Friday
2025-07-04,ST006,SKU0044,10,2499.3,991.5999999999999,0,0,Friday
2025-07-04,ST006,SKU0045,14,2007.4599999999998,851.1999999999998,0,0,Friday
2025-07-04,ST006,SKU0046,2,612.0,142.62,0,0,Friday
2025-07-04,ST006,SKU0047,3,450.78,94.16999999999996,0,0,Friday
2025-07-04,ST006,SKU0048,7,2064.79,809.4800000000001,0,0,Friday
2025-07-04,ST006,SKU0049,10,2329.4,889.3000000000001,0,0,Friday
2025-07-04,ST006,SKU0050,3,1104.75,383.61,0,0,Friday
2025-07-04,ST006,SKU0051,5,2308.75,804.0,0,0,Friday
2025-07-04,ST006,SKU0052,8,662.88,254.0,0,0,Friday
2025-07-04,ST006,SKU0053,6,3057.06,754.3800000000001,0,0,Friday
2025-07-04,ST006,SKU0054,8,3645.6,889.2799999999997,0,0,Friday
2025-07-04,ST006,SKU0055,32,7997.12,3423.3599999999997,0,0,Friday
2025-07-04,ST006,SKU0056,7,965.2299999999999,217.34999999999988,0,0,Friday
2025-07-04,ST006,SKU0057,2,243.24,51.400000000000006,0,0,Friday
2025-07-04,ST006,SKU0058,4,2523.44,640.0,0,0,Friday
2025-07-04,ST006,SKU0059,5,1506.75,527.2000000000002,0,0,Friday
2025-07-04,ST006,SKU0060,6,1536.8999999999999,612.4199999999998,0,0,Friday
2025-07-04,ST006,SKU0061,15,7055.099999999999,1466.8499999999995,0,0,Friday
2025-07-04,ST006,SKU0062,8,1442.4,398.08000000000015,0,0,Friday
2025-07-04,ST006,SKU0063,1,415.87,92.48000000000002,0,0,Friday
2025-07-04,ST006,SKU0064,5,1377.4,551.2500000000001,0,0,Friday
2025-07-04,ST006,SKU0065,2,1124.0,370.82000000000005,0,0,Friday
2025-07-04,ST006,SKU0066,5,862.8,191.55,0,0,Friday
2025-07-04,ST006,SKU0067,3,606.8100000000001,154.83000000000004,0,0,Friday
2025-07-04,ST006,SKU0068,1,197.18,68.1,0,0,Friday
2025-07-04,ST006,SKU0069,4,407.52,167.11999999999998,0,0,Friday
2025-07-04,ST006,SKU0070,1,160.16,66.74,0,0,Friday
2025-07-04,ST006,SKU0071,11,2265.23,667.7000000000002,0,0,Friday
2025-07-04,ST006,SKU0072,9,1275.03,258.92999999999984,0,0,Friday
2025-07-04,ST006,SKU0073,8,1750.88,564.0800000000002,0,0,Friday
2025-07-04,ST006,SKU0074,7,931.7700000000001,238.2100000000001,0,0,Friday
2025-07-04,ST006,SKU0075,3,1697.67,356.61,0,0,Friday
2025-07-04,ST006,SKU0076,2,439.2,170.7,0,0,Friday
2025-07-04,ST006,SKU0077,13,3254.81,1356.42,0,0,Friday
2025-07-04,ST006,SKU0078,6,917.1600000000001,367.26000000000005,0,0,Friday
2025-07-04,ST006,SKU0079,5,1376.6,514.3,0,0,Friday
2025-07-04,ST006,SKU0080,12,3289.68,1128.9599999999998,0,0,Friday
2025-07-04,ST006,SKU0081,0,0.0,0.0,0,0,Friday
2025-07-04,ST006,SKU0082,13,1090.31,422.76000000000005,0,0,Friday
2025-07-04,ST006,SKU0083,4,901.28,284.52,0,0,Friday
2025-07-04,ST006,SKU0084,1,347.33,100.02999999999997,0,0,Friday
2025-07-04,ST006,SKU0085,8,1028.24,218.15999999999997,0,0,Friday
2025-07-04,ST006,SKU0086,5,1304.3000000000002,337.7000000000001,0,0,Friday
2025-07-04,ST006,SKU0087,5,2221.75,818.8500000000001,0,0,Friday
2025-07-04,ST006,SKU0088,7,1383.0600000000002,279.0200000000001,0,0,Friday
2025-07-04,ST006,SKU0089,5,1893.75,772.8499999999999,0,0,Friday
2025-07-04,ST006,SKU0090,1,94.33,27.789999999999992,0,0,Friday
2025-07-04,ST007,SKU0001,1,392.55,122.82999999999998,0,0,Friday
2025-07-04,ST007,SKU0002,4,1488.52,646.04,0,0,Friday
2025-07-04,ST007,SKU0003,2,441.12,101.28000000000003,0,0,Friday
2025-07-04,ST007,SKU0004,6,3238.74,928.3199999999998,0,0,Friday
2025-07-04,ST007,SKU0005,1,262.43,86.89000000000001,0,0,Friday
2025-07-04,ST007,SKU0006,7,2807.98,529.8299999999999,0,0,Friday
2025-07-04,ST007,SKU0007,6,2095.5,448.44000000000005,0,0,Friday
2025-07-04,ST007,SKU0008,3,1465.53,285.57,0,0,Friday
2025-07-04,ST007,SKU0009,3,639.6899999999999,254.60999999999993,0,0,Friday
2025-07-04,ST007,SKU0010,7,2079.42,439.3900000000001,0,0,Friday
2025-07-04,ST007,SKU0011,14,3404.1,1154.1599999999999,0,0,Friday
2025-07-04,ST007,SKU0012,7,1690.22,547.12,0,0,Friday
2025-07-04,ST007,SKU0013,7,1707.79,756.91,0,0,Friday
2025-07-04,ST007,SKU0014,5,483.45,91.29999999999995,0,0,Friday
2025-07-04,ST007,SKU0015,10,2678.0,574.0,0,0,Friday
2025-07-04,ST007,SKU0016,10,2739.6,969.8999999999999,0,0,Friday
2025-07-04,ST007,SKU0017,9,3240.81,1326.1499999999996,0,0,Friday
2025-07-04,ST007,SKU0018,1,249.49,57.670000000000016,0,0,Friday
2025-07-04,ST007,SKU0019,13,5429.45,2422.29,0,0,Friday
2025-07-04,ST007,SKU0020,9,2063.16,524.0700000000002,0,0,Friday
2025-07-04,ST007,SKU0021,6,455.34000000000003,182.82,0,0,Friday
2025-07-04,ST007,SKU0022,2,307.4,110.09999999999997,0,0,Friday
2025-07-04,ST007,SKU0023,5,2432.0,450.65,0,0,Friday
2025-07-04,ST007,SKU0024,7,1568.7,391.30000000000007,0,0,Friday
2025-07-04,ST007,SKU0025,0,0.0,0.0,0,0,Friday
2025-07-04,ST007,SKU0026,0,0.0,0.0,0,0,Friday
2025-07-04,ST007,SKU0027,1,167.01,44.64999999999999,0,0,Friday
2025-07-04,ST007,SKU0028,2,1090.72,392.86,0,0,Friday
2025-07-04,ST007,SKU0029,2,314.0,123.24000000000001,0,0,Friday
2025-07-04,ST007,SKU0030,5,1472.85,472.2,0,0,Friday
2025-07-04,ST007,SKU0031,9,1555.56,296.18999999999994,0,0,Friday
2025-07-04,ST007,SKU0032,4,1018.0,407.55999999999995,0,0,Friday
2025-07-04,ST007,SKU0033,7,1583.3999999999999,364.0,0,0,Friday
2025-07-04,ST007,SKU0034,5,925.6999999999999,216.1,0,0,Friday
2025-07-04,ST007,SKU0035,0,0.0,0.0,0,0,Friday
2025-07-04,ST007,SKU0036,6,1486.1999999999998,569.0399999999998,0,0,Friday
2025-07-04,ST007,SKU0037,5,897.35,260.75,0,0,Friday
2025-07-04,ST007,SKU0038,9,2038.23,746.2799999999999,0,0,Friday
2025-07-04,ST007,SKU0039,3,1218.51,331.83000000000004,0,0,Friday
2025-07-04,ST007,SKU0040,1,393.05,172.66000000000003,0,0,Friday
2025-07-04,ST007,SKU0041,5,2768.0,1207.7,0,0,Friday
2025-07-04,ST007,SKU0042,1,140.01,39.31999999999999,0,0,Friday
2025-07-04,ST007,SKU0043,0,0.0,0.0,0,0,Friday
2025-07-04,ST007,SKU0044,4,999.72,396.64,0,0,Friday
2025-07-04,ST007,SKU0045,1,143.39,60.79999999999998,0,0,Friday
2025-07-04,ST007,SKU0046,8,2448.0,570.48,0,0,Friday
2025-07-04,ST007,SKU0047,19,2854.9399999999996,596.4099999999997,0,0,Friday
2025-07-04,ST007,SKU0048,9,2654.7300000000005,1040.7600000000002,0,0,Friday
2025-07-04,ST007,SKU0049,5,1164.7,444.65000000000003,0,0,Friday
2025-07-04,ST007,SKU0050,12,4419.0,1534.44,0,0,Friday
2025-07-04,ST007,SKU0051,5,2308.75,804.0,0,0,Friday
2025-07-04,ST007,SKU0052,2,165.72,63.5,0,0,Friday
2025-07-04,ST007,SKU0053,8,4076.08,1005.8400000000001,0,0,Friday
2025-07-04,ST007,SKU0054,4,1822.8,444.6399999999999,0,0,Friday
2025-07-04,ST007,SKU0055,13,3248.83,1390.7399999999998,0,0,Friday
2025-07-04,ST007,SKU0056,3,413.66999999999996,93.14999999999995,0,0,Friday
2025-07-04,ST007,SKU0057,8,972.96,205.60000000000002,0,0,Friday
2025-07-04,ST007,SKU0058,10,6308.6,1600.0,0,0,Friday
2025-07-04,ST007,SKU0059,0,0.0,0.0,0,0,Friday
2025-07-04,ST007,SKU0060,4,1024.6,408.27999999999986,0,0,Friday
2025-07-04,ST007,SKU0061,6,2822.04,586.7399999999998,0,0,Friday
2025-07-04,ST007,SKU0062,8,1442.4,398.08000000000015,0,0,Friday
2025-07-04,ST007,SKU0063,0,0.0,0.0,0,0,Friday
2025-07-04,ST007,SKU0064,2,550.96,220.50000000000006,0,0,Friday
2025-07-04,ST007,SKU0065,5,2810.0,927.0500000000002,0,0,Friday
2025-07-04,ST007,SKU0066,3,517.6800000000001,114.93,0,0,Friday
2025-07-04,ST007,SKU0067,1,202.27,51.610000000000014,0,0,Friday
2025-07-04,ST007,SKU0068,3,591.54,204.29999999999998,0,0,Friday
2025-07-04,ST007,SKU0069,6,611.28,250.67999999999995,0,0,Friday
2025-07-04,ST007,SKU0070,9,1441.44,600.66,0,0,Friday
2025-07-04,ST007,SKU0071,9,1853.3700000000001,546.3000000000002,0,0,Friday
2025-07-04,ST007,SKU0072,5,708.3499999999999,143.8499999999999,0,0,Friday
2025-07-04,ST007,SKU0073,25,5471.5,1762.7500000000005,0,0,Friday
2025-07-04,ST007,SKU0074,13,1730.4300000000003,442.3900000000002,0,0,Friday
2025-07-04,ST007,SKU0075,15,8488.35,1783.0500000000002,0,0,Friday
2025-07-04,ST007,SKU0076,3,658.8,256.04999999999995,0,0,Friday
2025-07-04,ST007,SKU0077,23,5758.51,2399.82,0,0,Friday
2025-07-04,ST007,SKU0078,21,3210.0600000000004,1285.41,0,0,Friday
2025-07-04,ST007,SKU0079,1,275.32,102.85999999999999,0,0,Friday
2025-07-04,ST007,SKU0080,4,1096.56,376.31999999999994,0,0,Friday
2025-07-04,ST007,SKU0081,8,2710.88,1120.16,0,0,Friday
2025-07-04,ST007,SKU0082,17,1425.79,552.84,0,0,Friday
2025-07-04,ST007,SKU0083,0,0.0,0.0,0,0,Friday
2025-07-04,ST007,SKU0084,2,694.66,200.05999999999995,0,0,Friday
2025-07-04,ST007,SKU0085,9,1156.77,245.42999999999995,0,0,Friday
2025-07-04,ST007,SKU0086,4,1043.44,270.1600000000001,0,0,Friday
2025-07-04,ST007,SKU0087,5,2221.75,818.8500000000001,0,0,Friday
2025-07-04,ST007,SKU0088,25,4939.5,996.5000000000003,0,0,Friday
2025-07-04,ST007,SKU0089,8,3030.0,1236.56,0,0,Friday
2025-07-04,ST007,SKU0090,8,754.64,222.31999999999994,0,0,Friday
2025-07-04,ST008,SKU0001,3,1177.65,368.48999999999995,0,0,Friday
2025-07-04,ST008,SKU0002,3,1116.3899999999999,484.53,0,0,Friday
2025-07-04,ST008,SKU0003,8,1764.48,405.1200000000001,0,0,Friday
2025-07-04,ST008,SKU0004,7,3778.5299999999997,1083.0399999999997,0,0,Friday
2025-07-04,ST008,SKU0005,5,1312.15,434.45000000000005,0,0,Friday
2025-07-04,ST008,SKU0006,11,4412.54,832.5899999999999,0,0,Friday
2025-07-04,ST008,SKU0007,10,3492.5,747.4000000000001,0,0,Friday
2025-07-04,ST008,SKU0008,10,4885.1,951.9,0,0,Friday
2025-07-04,ST008,SKU0009,1,213.23,84.86999999999998,0,0,Friday
2025-07-04,ST008,SKU0010,3,891.1800000000001,188.31000000000003,0,0,Friday
2025-07-04,ST008,SKU0011,15,3647.25,1236.6,0,0,Friday
2025-07-04,ST008,SKU0012,6,1448.76,468.96,0,0,Friday
2025-07-04,ST008,SKU0013,8,1951.76,865.04,0,0,Friday
2025-07-04,ST008,SKU0014,2,193.38,36.51999999999998,0,0,Friday
2025-07-04,ST008,SKU0015,8,2142.4,459.20000000000005,0,0,Friday
2025-07-04,ST008,SKU0016,7,1917.7199999999998,678.9299999999998,0,0,Friday
2025-07-04,ST008,SKU0017,15,5401.349999999999,2210.2499999999995,0,0,Friday
2025-07-04,ST008,SKU0018,3,748.47,173.01000000000005,0,0,Friday
2025-07-04,ST008,SKU0019,10,4176.5,1863.2999999999997,0,0,Friday
2025-07-04,ST008,SKU0020,9,2063.16,524.0700000000002,0,0,Friday
2025-07-04,ST008,SKU0021,8,607.12,243.76,0,0,Friday
2025-07-04,ST008,SKU0022,7,1075.8999999999999,385.3499999999999,0,0,Friday
2025-07-04,ST008,SKU0023,12,5836.799999999999,1081.56,0,0,Friday
2025-07-04,ST008,SKU0024,25,5602.5,1397.5000000000002,0,0,Friday
2025-07-04,ST008,SKU0025,8,1903.2,644.8800000000001,0,0,Friday
2025-07-04,ST008,SKU0026,2,977.04,302.62,0,0,Friday
2025-07-04,ST008,SKU0027,9,1503.09,401.8499999999999,0,0,Friday
2025-07-04,ST008,SKU0028,2,1090.72,392.86,0,0,Friday
2025-07-04,ST008,SKU0029,25,3925.0,1540.5,0,0,Friday
2025-07-04,ST008,SKU0030,1,294.57,94.44,0,0,Friday
2025-07-04,ST008,SKU0031,12,2074.08,394.91999999999996,0,0,Friday
2025-07-04,ST008,SKU0032,25,6362.5,2547.2499999999995,0,0,Friday
2025-07-04,ST008,SKU0033,10,2262.0,520.0,0,0,Friday
2025-07-04,ST008,SKU0034,4,740.56,172.88,0,0,Friday
2025-07-04,ST008,SKU0035,8,1480.4,647.5200000000001,0,0,Friday
2025-07-04,ST008,SKU0036,11,2724.7,1043.2399999999998,0,0,Friday
2025-07-04,ST008,SKU0037,14,2512.58,730.1000000000001,0,0,Friday
2025-07-04,ST008,SKU0038,9,2038.23,746.2799999999999,0,0,Friday
2025-07-04,ST008,SKU0039,6,2437.02,663.6600000000001,0,0,Friday
2025-07-04,ST008,SKU0040,13,5109.650000000001,2244.5800000000004,0,0,Friday
2025-07-04,ST008,SKU0041,13,7196.8,3140.0200000000004,0,0,Friday
2025-07-04,ST008,SKU0042,12,1680.12,471.8399999999999,0,0,Friday
2025-07-04,ST008,SKU0043,7,536.69,126.0,0,0,Friday
2025-07-04,ST008,SKU0044,19,4748.67,1884.04,0,0,Friday
2025-07-04,ST008,SKU0045,8,1147.12,486.39999999999986,0,0,Friday
2025-07-04,ST008,SKU0046,9,2754.0,641.79,0,0,Friday
2025-07-04,ST008,SKU0047,11,1652.86,345.28999999999985,0,0,Friday
2025-07-04,ST008,SKU0048,11,3244.67,1272.0400000000002,0,0,Friday
2025-07-04,ST008,SKU0049,8,1863.52,711.44,0,0,Friday
2025-07-04,ST008,SKU0050,13,4787.25,1662.31,0,0,Friday
2025-07-04,ST008,SKU0051,18,8311.5,2894.4,0,0,Friday
2025-07-04,ST008,SKU0052,12,994.3199999999999,381.0,0,0,Friday
2025-07-04,ST008,SKU0053,14,7133.139999999999,1760.2200000000003,0,0,Friday
2025-07-04,ST008,SKU0054,9,4101.3,1000.4399999999997,0,0,Friday
2025-07-04,ST008,SKU0055,9,2249.19,962.8199999999999,0,0,Friday
2025-07-04,ST008,SKU0056,1,137.89,31.049999999999983,0,0,Friday
2025-07-04,ST008,SKU0057,8,972.96,205.60000000000002,0,0,Friday
2025-07-04,ST008,SKU0058,3,1892.58,480.0,0,0,Friday
2025-07-04,ST008,SKU0059,5,1506.75,527.2000000000002,0,0,Friday
2025-07-04,ST008,SKU0060,19,4866.849999999999,1939.3299999999992,0,0,Friday
2025-07-04,ST008,SKU0061,13,6114.42,1271.2699999999995,0,0,Friday
2025-07-04,ST008,SKU0062,26,4687.8,1293.7600000000004,0,0,Friday
2025-07-04,ST008,SKU0063,8,3326.96,739.8400000000001,0,0,Friday
2025-07-04,ST008,SKU0064,3,826.44,330.7500000000001,0,0,Friday
2025-07-04,ST008,SKU0065,1,562.0,185.41000000000003,0,0,Friday
2025-07-04,ST008,SKU0066,12,2070.7200000000003,459.72,0,0,Friday
2025-07-04,ST008,SKU0067,10,2022.7,516.1000000000001,0,0,Friday
2025-07-04,ST008,SKU0068,3,591.54,204.29999999999998,0,0,Friday
2025-07-04,ST008,SKU0069,16,1630.08,668.4799999999999,0,0,Friday
2025-07-04,ST008,SKU0070,3,480.48,200.21999999999997,0,0,Friday
2025-07-04,ST008,SKU0071,26,5354.18,1578.2000000000005,0,0,Friday
2025-07-04,ST008,SKU0072,21,2975.0699999999997,604.1699999999996,0,0,Friday
2025-07-04,ST008,SKU0073,11,2407.46,775.6100000000002,0,0,Friday
2025-07-04,ST008,SKU0074,25,3327.7500000000005,850.7500000000003,0,0,Friday
2025-07-04,ST008,SKU0075,16,9054.24,1901.92,0,0,Friday
2025-07-04,ST008,SKU0076,3,658.8,256.04999999999995,0,0,Friday
2025-07-04,ST008,SKU0077,6,1502.22,626.04,0,0,Friday
2025-07-04,ST008,SKU0078,6,917.1600000000001,367.26000000000005,0,0,Friday
2025-07-04,ST008,SKU0079,3,825.96,308.5799999999999,0,0,Friday
2025-07-04,ST008,SKU0080,15,4112.099999999999,1411.1999999999998,0,0,Friday
2025-07-04,ST008,SKU0081,3,1016.58,420.06000000000006,0,0,Friday
2025-07-04,ST008,SKU0082,20,1677.4,650.4000000000001,0,0,Friday
2025-07-04,ST008,SKU0083,0,0.0,0.0,0,0,Friday
2025-07-04,ST008,SKU0084,4,1389.32,400.1199999999999,0,0,Friday
