date,store_id,sku_id,units_sold,true_demand_units,stockout_censored_units,revenue,margin_proxy,promo_flag,holiday_flag,day_of_week
2025-07-04,ST005,SKU0007,15,15,0,5238.75,1121.1,0,0,4
2025-07-04,ST005,SKU0008,9,9,0,4396.59,856.71,0,0,4
2025-07-04,ST005,SKU0009,4,4,0,852.92,339.48,0,0,4
2025-07-04,ST005,SKU0010,4,4,0,1188.24,251.08,0,0,4
2025-07-04,ST005,SKU0011,2,2,0,486.3,164.88,0,0,4
2025-07-04,ST005,SKU0012,2,2,0,482.92,156.32,0,0,4
2025-07-04,ST005,SKU0013,1,1,0,243.97,108.13,0,0,4
2025-07-04,ST005,SKU0014,6,6,0,580.14,109.56,0,0,4
2025-07-04,ST005,SKU0015,6,6,0,1606.8,344.4,0,0,4
2025-07-04,ST005,SKU0016,14,14,0,3835.44,1357.86,0,0,4
2025-07-04,ST005,SKU0017,1,1,0,360.09,147.35,0,0,4
2025-07-04,ST005,SKU0018,3,3,0,748.47,173.01,0,0,4
2025-07-04,ST005,SKU0019,17,17,0,7100.05,3167.61,0,0,4
2025-07-04,ST005,SKU0020,6,6,0,1375.44,349.38,0,0,4
2025-07-04,ST005,SKU0021,7,7,0,531.23,213.29,0,0,4
2025-07-04,ST005,SKU0022,3,3,0,461.1,165.15,0,0,4
2025-07-04,ST005,SKU0023,6,6,0,2918.4,540.78,0,0,4
2025-07-04,ST005,SKU0024,2,2,0,448.2,111.8,0,0,4
2025-07-04,ST005,SKU0025,3,3,0,713.7,241.83,0,0,4
2025-07-04,ST005,SKU0026,4,4,0,1954.08,605.24,0,0,4
2025-07-04,ST005,SKU0027,2,2,0,334.02,89.3,0,0,4
2025-07-04,ST005,SKU0028,3,3,0,1636.08,589.29,0,0,4
2025-07-04,ST005,SKU0029,5,5,0,785.0,308.1,0,0,4
2025-07-04,ST005,SKU0030,3,3,0,883.71,283.32,0,0,4
2025-07-04,ST005,SKU0031,11,11,0,1901.24,362.01,0,0,4
2025-07-04,ST005,SKU0032,6,6,0,1527.0,611.34,0,0,4
2025-07-04,ST005,SKU0033,13,13,0,2940.6,676.0,0,0,4
2025-07-04,ST005,SKU0034,2,2,0,370.28,86.44,0,0,4
2025-07-04,ST005,SKU0035,0,0,0,0.0,0.0,0,0,4
2025-07-04,ST005,SKU0036,8,8,0,1981.6,758.72,0,0,4
2025-07-04,ST005,SKU0037,6,6,0,1076.82,312.9,0,0,4
2025-07-04,ST005,SKU0038,11,11,0,2491.17,912.12,0,0,4
2025-07-04,ST005,SKU0039,4,4,0,1624.68,442.44,0,0,4
2025-07-04,ST005,SKU0040,4,4,0,1572.2,690.64,0,0,4
2025-07-04,ST005,SKU0041,0,0,0,0.0,0.0,0,0,4
2025-07-04,ST005,SKU0042,1,1,0,140.01,39.32,0,0,4
2025-07-04,ST005,SKU0043,2,2,0,153.34,36.0,0,0,4
2025-07-04,ST005,SKU0044,22,22,0,5498.46,2181.52,0,0,4
2025-07-04,ST005,SKU0045,3,3,0,430.17,182.4,0,0,4
2025-07-04,ST005,SKU0046,1,1,0,306.0,71.31,0,0,4
2025-07-04,ST005,SKU0047,7,7,0,1051.82,219.73,0,0,4
2025-07-04,ST005,SKU0048,2,2,0,589.94,231.28,0,0,4
2025-07-04,ST005,SKU0049,5,5,0,1164.7,444.65,0,0,4
2025-07-04,ST005,SKU0050,10,10,0,3682.5,1278.7,0,0,4
2025-07-04,ST005,SKU0051,9,9,0,4155.75,1447.2,0,0,4
2025-07-04,ST005,SKU0052,9,9,0,745.74,285.75,0,0,4
2025-07-04,ST005,SKU0053,8,8,0,4076.08,1005.84,0,0,4
2025-07-04,ST005,SKU0054,5,5,0,2278.5,555.8,0,0,4
2025-07-04,ST005,SKU0055,10,10,0,2499.1,1069.8,0,0,4
2025-07-04,ST005,SKU0056,1,1,0,137.89,31.05,0,0,4
2025-07-04,ST005,SKU0057,7,7,0,851.34,179.9,0,0,4
2025-07-04,ST005,SKU0058,8,8,0,5046.88,1280.0,0,0,4
2025-07-04,ST005,SKU0059,2,2,0,602.7,210.88,0,0,4
2025-07-04,ST005,SKU0060,3,3,0,768.45,306.21,0,0,4
2025-07-04,ST005,SKU0061,1,1,0,470.34,97.79,0,0,4
2025-07-04,ST005,SKU0062,5,5,0,901.5,248.8,0,0,4
2025-07-04,ST005,SKU0063,8,8,0,3326.96,739.84,0,0,4
2025-07-04,ST005,SKU0064,2,2,0,550.96,220.5,0,0,4
2025-07-04,ST005,SKU0065,1,1,0,562.0,185.41,0,0,4
2025-07-04,ST005,SKU0066,1,1,0,172.56,38.31,0,0,4
2025-07-04,ST005,SKU0067,5,5,0,1011.35,258.05,0,0,4
2025-07-04,ST005,SKU0068,2,2,0,394.36,136.2,0,0,4
2025-07-04,ST005,SKU0069,6,6,0,611.28,250.68,0,0,4
2025-07-04,ST005,SKU0070,6,6,0,960.96,400.44,0,0,4
2025-07-04,ST005,SKU0071,5,5,0,1029.65,303.5,0,0,4
2025-07-04,ST005,SKU0072,5,5,0,708.35,143.85,0,0,4
2025-07-04,ST005,SKU0073,12,12,0,2626.32,846.12,0,0,4
2025-07-04,ST005,SKU0074,6,6,0,798.66,204.18,0,0,4
2025-07-04,ST005,SKU0075,10,10,0,5658.9,1188.7,0,0,4
2025-07-04,ST005,SKU0076,1,1,0,219.6,85.35,0,0,4
2025-07-04,ST005,SKU0077,2,2,0,500.74,208.68,0,0,4
2025-07-04,ST005,SKU0078,12,12,0,1834.32,734.52,0,0,4
2025-07-04,ST005,SKU0079,0,0,0,0.0,0.0,0,0,4
2025-07-04,ST005,SKU0080,4,4,0,1096.56,376.32,0,0,4
2025-07-04,ST005,SKU0081,1,1,0,338.86,140.02,0,0,4
2025-07-04,ST005,SKU0082,15,15,0,1258.05,487.8,0,0,4
2025-07-04,ST005,SKU0083,2,2,0,450.64,142.26,0,0,4
2025-07-04,ST005,SKU0084,3,3,0,1041.99,300.09,0,0,4
2025-07-04,ST005,SKU0085,3,3,0,385.59,81.81,0,0,4
2025-07-04,ST005,SKU0086,1,1,0,260.86,67.54,0,0,4
2025-07-04,ST005,SKU0087,6,6,0,2666.1,982.62,0,0,4
2025-07-04,ST005,SKU0088,5,5,0,987.9,199.3,0,0,4
2025-07-04,ST005,SKU0089,5,5,0,1893.75,772.85,0,0,4
2025-07-04,ST005,SKU0090,10,10,0,943.3,277.9,0,0,4
2025-07-04,ST006,SKU0001,2,2,0,785.1,245.66,0,0,4
2025-07-04,ST006,SKU0002,9,9,0,3349.17,1453.59,0,0,4
2025-07-04,ST006,SKU0003,18,18,0,3970.08,911.52,0,0,4
2025-07-04,ST006,SKU0004,9,9,0,4858.11,1392.48,0,0,4
2025-07-04,ST006,SKU0005,3,3,0,787.29,260.67,0,0,4
2025-07-04,ST006,SKU0006,2,2,0,802.28,151.38,0,0,4
2025-07-04,ST006,SKU0007,11,11,0,3841.75,822.14,0,0,4
2025-07-04,ST006,SKU0008,6,6,0,2931.06,571.14,0,0,4
2025-07-04,ST006,SKU0009,2,2,0,426.46,169.74,0,0,4
2025-07-04,ST006,SKU0010,1,1,0,297.06,62.77,0,0,4
2025-07-04,ST006,SKU0011,1,1,0,243.15,82.44,0,0,4
2025-07-04,ST006,SKU0012,17,17,0,4104.82,1328.72,0,0,4
2025-07-04,ST006,SKU0013,4,4,0,975.88,432.52,0,0,4
2025-07-04,ST006,SKU0014,10,10,0,966.9,182.6,0,0,4
2025-07-04,ST006,SKU0015,11,11,0,2945.8,631.4,0,0,4
2025-07-04,ST006,SKU0016,1,1,0,273.96,96.99,0,0,4
2025-07-04,ST006,SKU0017,18,18,0,6481.62,2652.3,0,0,4
2025-07-04,ST006,SKU0018,0,0,0,0.0,0.0,0,0,4
2025-07-04,ST006,SKU0019,5,5,0,2088.25,931.65,0,0,4
2025-07-04,ST006,SKU0020,1,1,0,229.24,58.23,0,0,4
2025-07-04,ST006,SKU0021,1,1,0,75.89,30.47,0,0,4
2025-07-04,ST006,SKU0022,5,5,0,768.5,275.25,0,0,4
2025-07-04,ST006,SKU0023,3,3,0,1459.2,270.39,0,0,4
2025-07-04,ST006,SKU0024,3,3,0,672.3,167.7,0,0,4
2025-07-04,ST006,SKU0025,8,8,0,1903.2,644.88,0,0,4
2025-07-04,ST006,SKU0026,1,1,0,488.52,151.31,0,0,4
2025-07-04,ST006,SKU0027,2,2,0,334.02,89.3,0,0,4
2025-07-04,ST006,SKU0028,4,4,0,2181.44,785.72,0,0,4
2025-07-04,ST006,SKU0029,2,2,0,314.0,123.24,0,0,4
2025-07-04,ST006,SKU0030,5,5,0,1472.85,472.2,0,0,4
2025-07-04,ST006,SKU0031,11,11,0,1901.24,362.01,0,0,4
2025-07-04,ST006,SKU0032,2,2,0,509.0,203.78,0,0,4
2025-07-04,ST006,SKU0033,11,11,0,2488.2,572.0,0,0,4
2025-07-04,ST006,SKU0034,1,1,0,185.14,43.22,0,0,4
2025-07-04,ST006,SKU0035,4,4,0,740.2,323.76,0,0,4
2025-07-04,ST006,SKU0036,11,11,0,2724.7,1043.24,0,0,4
2025-07-04,ST006,SKU0037,26,26,0,4666.22,1355.9,0,0,4
2025-07-04,ST006,SKU0038,33,33,0,7473.51,2736.36,0,0,4
2025-07-04,ST006,SKU0039,1,1,0,406.17,110.61,0,0,4
2025-07-04,ST006,SKU0040,7,7,0,2751.35,1208.62,0,0,4
2025-07-04,ST006,SKU0041,2,2,0,1107.2,483.08,0,0,4
2025-07-04,ST006,SKU0042,4,4,0,560.04,157.28,0,0,4
2025-07-04,ST006,SKU0043,4,4,0,306.68,72.0,0,0,4
2025-07-04,ST006,SKU0044,10,10,0,2499.3,991.6,0,0,4
2025-07-04,ST006,SKU0045,14,14,0,2007.46,851.2,0,0,4
2025-07-04,ST006,SKU0046,2,2,0,612.0,142.62,0,0,4
2025-07-04,ST006,SKU0047,3,3,0,450.78,94.17,0,0,4
2025-07-04,ST006,SKU0048,7,7,0,2064.79,809.48,0,0,4
2025-07-04,ST006,SKU0049,10,10,0,2329.4,889.3,0,0,4
2025-07-04,ST006,SKU0050,3,3,0,1104.75,383.61,0,0,4
2025-07-04,ST006,SKU0051,5,5,0,2308.75,804.0,0,0,4
2025-07-04,ST006,SKU0052,8,8,0,662.88,254.0,0,0,4
2025-07-04,ST006,SKU0053,6,6,0,3057.06,754.38,0,0,4
2025-07-04,ST006,SKU0054,8,8,0,3645.6,889.28,0,0,4
2025-07-04,ST006,SKU0055,32,32,0,7997.12,3423.36,0,0,4
2025-07-04,ST006,SKU0056,7,7,0,965.23,217.35,0,0,4
2025-07-04,ST006,SKU0057,2,2,0,243.24,51.4,0,0,4
2025-07-04,ST006,SKU0058,4,4,0,2523.44,640.0,0,0,4
2025-07-04,ST006,SKU0059,5,5,0,1506.75,527.2,0,0,4
2025-07-04,ST006,SKU0060,6,6,0,1536.9,612.42,0,0,4
2025-07-04,ST006,SKU0061,15,15,0,7055.1,1466.85,0,0,4
2025-07-04,ST006,SKU0062,8,8,0,1442.4,398.08,0,0,4
2025-07-04,ST006,SKU0063,1,1,0,415.87,92.48,0,0,4
2025-07-04,ST006,SKU0064,5,5,0,1377.4,551.25,0,0,4
2025-07-04,ST006,SKU0065,2,2,0,1124.0,370.82,0,0,4
2025-07-04,ST006,SKU0066,5,5,0,862.8,191.55,0,0,4
2025-07-04,ST006,SKU0067,3,3,0,606.81,154.83,0,0,4
2025-07-04,ST006,SKU0068,1,1,0,197.18,68.1,0,0,4
2025-07-04,ST006,SKU0069,4,4,0,407.52,167.12,0,0,4
2025-07-04,ST006,SKU0070,1,1,0,160.16,66.74,0,0,4
2025-07-04,ST006,SKU0071,11,11,0,2265.23,667.7,0,0,4
2025-07-04,ST006,SKU0072,9,9,0,1275.03,258.93,0,0,4
2025-07-04,ST006,SKU0073,8,8,0,1750.88,564.08,0,0,4
2025-07-04,ST006,SKU0074,7,7,0,931.77,238.21,0,0,4
2025-07-04,ST006,SKU0075,3,3,0,1697.67,356.61,0,0,4
2025-07-04,ST006,SKU0076,2,2,0,439.2,170.7,0,0,4
2025-07-04,ST006,SKU0077,13,13,0,3254.81,1356.42,0,0,4
2025-07-04,ST006,SKU0078,6,6,0,917.16,367.26,0,0,4
2025-07-04,ST006,SKU0079,5,5,0,1376.6,514.3,0,0,4
2025-07-04,ST006,SKU0080,12,12,0,3289.68,1128.96,0,0,4
2025-07-04,ST006,SKU0081,0,0,0,0.0,0.0,0,0,4
2025-07-04,ST006,SKU0082,13,13,0,1090.31,422.76,0,0,4
2025-07-04,ST006,SKU0083,4,4,0,901.28,284.52,0,0,4
2025-07-04,ST006,SKU0084,1,1,0,347.33,100.03,0,0,4
2025-07-04,ST006,SKU0085,8,8,0,1028.24,218.16,0,0,4
2025-07-04,ST006,SKU0086,5,5,0,1304.3,337.7,0,0,4
2025-07-04,ST006,SKU0087,5,5,0,2221.75,818.85,0,0,4
2025-07-04,ST006,SKU0088,7,7,0,1383.06,279.02,0,0,4
2025-07-04,ST006,SKU0089,5,5,0,1893.75,772.85,0,0,4
2025-07-04,ST006,SKU0090,1,1,0,94.33,27.79,0,0,4
2025-07-04,ST007,SKU0001,1,1,0,392.55,122.83,0,0,4
2025-07-04,ST007,SKU0002,4,4,0,1488.52,646.04,0,0,4
2025-07-04,ST007,SKU0003,2,2,0,441.12,101.28,0,0,4
2025-07-04,ST007,SKU0004,6,6,0,3238.74,928.32,0,0,4
2025-07-04,ST007,SKU0005,1,1,0,262.43,86.89,0,0,4
2025-07-04,ST007,SKU0006,7,7,0,2807.98,529.83,0,0,4
2025-07-04,ST007,SKU0007,6,6,0,2095.5,448.44,0,0,4
2025-07-04,ST007,SKU0008,3,3,0,1465.53,285.57,0,0,4
2025-07-04,ST007,SKU0009,3,3,0,639.69,254.61,0,0,4
2025-07-04,ST007,SKU0010,7,7,0,2079.42,439.39,0,0,4
2025-07-04,ST007,SKU0011,14,14,0,3404.1,1154.16,0,0,4
2025-07-04,ST007,SKU0012,7,7,0,1690.22,547.12,0,0,4
2025-07-04,ST007,SKU0013,7,7,0,1707.79,756.91,0,0,4
2025-07-04,ST007,SKU0014,5,5,0,483.45,91.3,0,0,4
2025-07-04,ST007,SKU0015,10,10,0,2678.0,574.0,0,0,4
2025-07-04,ST007,SKU0016,10,10,0,2739.6,969.9,0,0,4
2025-07-04,ST007,SKU0017,9,9,0,3240.81,1326.15,0,0,4
2025-07-04,ST007,SKU0018,1,1,0,249.49,57.67,0,0,4
2025-07-04,ST007,SKU0019,13,13,0,5429.45,2422.29,0,0,4
2025-07-04,ST007,SKU0020,9,9,0,2063.16,524.07,0,0,4
2025-07-04,ST007,SKU0021,6,6,0,455.34,182.82,0,0,4
2025-07-04,ST007,SKU0022,2,2,0,307.4,110.1,0,0,4
2025-07-04,ST007,SKU0023,5,5,0,2432.0,450.65,0,0,4
2025-07-04,ST007,SKU0024,7,7,0,1568.7,391.3,0,0,4
2025-07-04,ST007,SKU0025,0,0,0,0.0,0.0,0,0,4
2025-07-04,ST007,SKU0026,0,0,0,0.0,0.0,0,0,4
2025-07-04,ST007,SKU0027,1,1,0,167.01,44.65,0,0,4
2025-07-04,ST007,SKU0028,2,2,0,1090.72,392.86,0,0,4
2025-07-04,ST007,SKU0029,2,2,0,314.0,123.24,0,0,4
2025-07-04,ST007,SKU0030,5,5,0,1472.85,472.2,0,0,4
2025-07-04,ST007,SKU0031,9,9,0,1555.56,296.19,0,0,4
2025-07-04,ST007,SKU0032,4,4,0,1018.0,407.56,0,0,4
2025-07-04,ST007,SKU0033,7,7,0,1583.4,364.0,0,0,4
2025-07-04,ST007,SKU0034,5,5,0,925.7,216.1,0,0,4
2025-07-04,ST007,SKU0035,0,0,0,0.0,0.0,0,0,4
2025-07-04,ST007,SKU0036,6,6,0,1486.2,569.04,0,0,4
2025-07-04,ST007,SKU0037,5,5,0,897.35,260.75,0,0,4
2025-07-04,ST007,SKU0038,9,9,0,2038.23,746.28,0,0,4
2025-07-04,ST007,SKU0039,3,3,0,1218.51,331.83,0,0,4
2025-07-04,ST007,SKU0040,1,1,0,393.05,172.66,0,0,4
2025-07-04,ST007,SKU0041,5,5,0,2768.0,1207.7,0,0,4
2025-07-04,ST007,SKU0042,1,1,0,140.01,39.32,0,0,4
2025-07-04,ST007,SKU0043,0,0,0,0.0,0.0,0,0,4
2025-07-04,ST007,SKU0044,4,4,0,999.72,396.64,0,0,4
2025-07-04,ST007,SKU0045,1,1,0,143.39,60.8,0,0,4
2025-07-04,ST007,SKU0046,8,8,0,2448.0,570.48,0,0,4
2025-07-04,ST007,SKU0047,19,19,0,2854.94,596.41,0,0,4
2025-07-04,ST007,SKU0048,9,9,0,2654.73,1040.76,0,0,4
2025-07-04,ST007,SKU0049,5,5,0,1164.7,444.65,0,0,4
2025-07-04,ST007,SKU0050,12,12,0,4419.0,1534.44,0,0,4
2025-07-04,ST007,SKU0051,5,5,0,2308.75,804.0,0,0,4
2025-07-04,ST007,SKU0052,2,2,0,165.72,63.5,0,0,4
2025-07-04,ST007,SKU0053,8,8,0,4076.08,1005.84,0,0,4
2025-07-04,ST007,SKU0054,4,4,0,1822.8,444.64,0,0,4
2025-07-04,ST007,SKU0055,13,13,0,3248.83,1390.74,0,0,4
2025-07-04,ST007,SKU0056,3,3,0,413.67,93.15,0,0,4
2025-07-04,ST007,SKU0057,8,8,0,972.96,205.6,0,0,4
2025-07-04,ST007,SKU0058,10,10,0,6308.6,1600.0,0,0,4
2025-07-04,ST007,SKU0059,0,0,0,0.0,0.0,0,0,4
2025-07-04,ST007,SKU0060,4,4,0,1024.6,408.28,0,0,4
2025-07-04,ST007,SKU0061,6,6,0,2822.04,586.74,0,0,4
2025-07-04,ST007,SKU0062,8,8,0,1442.4,398.08,0,0,4
2025-07-04,ST007,SKU0063,0,0,0,0.0,0.0,0,0,4
2025-07-04,ST007,SKU0064,2,2,0,550.96,220.5,0,0,4
2025-07-04,ST007,SKU0065,5,5,0,2810.0,927.05,0,0,4
2025-07-04,ST007,SKU0066,3,3,0,517.68,114.93,0,0,4
2025-07-04,ST007,SKU0067,1,1,0,202.27,51.61,0,0,4
2025-07-04,ST007,SKU0068,3,3,0,591.54,204.3,0,0,4
2025-07-04,ST007,SKU0069,6,6,0,611.28,250.68,0,0,4
2025-07-04,ST007,SKU0070,9,9,0,1441.44,600.66,0,0,4
2025-07-04,ST007,SKU0071,9,9,0,1853.37,546.3,0,0,4
2025-07-04,ST007,SKU0072,5,5,0,708.35,143.85,0,0,4
2025-07-04,ST007,SKU0073,25,25,0,5471.5,1762.75,0,0,4
2025-07-04,ST007,SKU0074,13,13,0,1730.43,442.39,0,0,4
2025-07-04,ST007,SKU0075,15,15,0,8488.35,1783.05,0,0,4
2025-07-04,ST007,SKU0076,3,3,0,658.8,256.05,0,0,4
2025-07-04,ST007,SKU0077,23,23,0,5758.51,2399.82,0,0,4
2025-07-04,ST007,SKU0078,21,21,0,3210.06,1285.41,0,0,4
2025-07-04,ST007,SKU0079,1,1,0,275.32,102.86,0,0,4
2025-07-04,ST007,SKU0080,4,4,0,1096.56,376.32,0,0,4
2025-07-04,ST007,SKU0081,8,8,0,2710.88,1120.16,0,0,4
2025-07-04,ST007,SKU0082,17,17,0,1425.79,552.84,0,0,4
2025-07-04,ST007,SKU0083,0,0,0,0.0,0.0,0,0,4
2025-07-04,ST007,SKU0084,2,2,0,694.66,200.06,0,0,4
2025-07-04,ST007,SKU0085,9,9,0,1156.77,245.43,0,0,4
2025-07-04,ST007,SKU0086,4,4,0,1043.44,270.16,0,0,4
2025-07-04,ST007,SKU0087,5,5,0,2221.75,818.85,0,0,4
2025-07-04,ST007,SKU0088,25,25,0,4939.5,996.5,0,0,4
2025-07-04,ST007,SKU0089,8,8,0,3030.0,1236.56,0,0,4
2025-07-04,ST007,SKU0090,8,8,0,754.64,222.32,0,0,4
2025-07-04,ST008,SKU0001,3,3,0,1177.65,368.49,0,0,4
2025-07-04,ST008,SKU0002,3,3,0,1116.39,484.53,0,0,4
2025-07-04,ST008,SKU0003,8,8,0,1764.48,405.12,0,0,4
2025-07-04,ST008,SKU0004,7,7,0,3778.53,1083.04,0,0,4
2025-07-04,ST008,SKU0005,5,5,0,1312.15,434.45,0,0,4
2025-07-04,ST008,SKU0006,11,11,0,4412.54,832.59,0,0,4
2025-07-04,ST008,SKU0007,10,10,0,3492.5,747.4,0,0,4
2025-07-04,ST008,SKU0008,10,10,0,4885.1,951.9,0,0,4
2025-07-04,ST008,SKU0009,1,1,0,213.23,84.87,0,0,4
2025-07-04,ST008,SKU0010,3,3,0,891.18,188.31,0,0,4
2025-07-04,ST008,SKU0011,15,15,0,3647.25,1236.6,0,0,4
2025-07-04,ST008,SKU0012,6,6,0,1448.76,468.96,0,0,4
2025-07-04,ST008,SKU0013,8,8,0,1951.76,865.04,0,0,4
2025-07-04,ST008,SKU0014,2,2,0,193.38,36.52,0,0,4
2025-07-04,ST008,SKU0015,8,8,0,2142.4,459.2,0,0,4
2025-07-04,ST008,SKU0016,7,7,0,1917.72,678.93,0,0,4
2025-07-04,ST008,SKU0017,15,15,0,5401.35,2210.25,0,0,4
2025-07-04,ST008,SKU0018,3,3,0,748.47,173.01,0,0,4
2025-07-04,ST008,SKU0019,10,10,0,4176.5,1863.3,0,0,4
2025-07-04,ST008,SKU0020,9,9,0,2063.16,524.07,0,0,4
2025-07-04,ST008,SKU0021,8,8,0,607.12,243.76,0,0,4
2025-07-04,ST008,SKU0022,7,7,0,1075.9,385.35,0,0,4
2025-07-04,ST008,SKU0023,12,12,0,5836.8,1081.56,0,0,4
2025-07-04,ST008,SKU0024,25,25,0,5602.5,1397.5,0,0,4
2025-07-04,ST008,SKU0025,8,8,0,1903.2,644.88,0,0,4
2025-07-04,ST008,SKU0026,2,2,0,977.04,302.62,0,0,4
2025-07-04,ST008,SKU0027,9,9,0,1503.09,401.85,0,0,4
2025-07-04,ST008,SKU0028,2,2,0,1090.72,392.86,0,0,4
2025-07-04,ST008,SKU0029,25,25,0,3925.0,1540.5,0,0,4
2025-07-04,ST008,SKU0030,1,1,0,294.57,94.44,0,0,4
2025-07-04,ST008,SKU0031,12,12,0,2074.08,394.92,0,0,4
2025-07-04,ST008,SKU0032,25,25,0,6362.5,2547.25,0,0,4
2025-07-04,ST008,SKU0033,10,10,0,2262.0,520.0,0,0,4
2025-07-04,ST008,SKU0034,4,4,0,740.56,172.88,0,0,4
2025-07-04,ST008,SKU0035,8,8,0,1480.4,647.52,0,0,4
2025-07-04,ST008,SKU0036,11,11,0,2724.7,1043.24,0,0,4
2025-07-04,ST008,SKU0037,14,14,0,2512.58,730.1,0,0,4
2025-07-04,ST008,SKU0038,9,9,0,2038.23,746.28,0,0,4
2025-07-04,ST008,SKU0039,6,6,0,2437.02,663.66,0,0,4
2025-07-04,ST008,SKU0040,13,13,0,5109.65,2244.58,0,0,4
2025-07-04,ST008,SKU0041,13,13,0,7196.8,3140.02,0,0,4
2025-07-04,ST008,SKU0042,12,12,0,1680.12,471.84,0,0,4
2025-07-04,ST008,SKU0043,7,7,0,536.69,126.0,0,0,4
2025-07-04,ST008,SKU0044,19,19,0,4748.67,1884.04,0,0,4
2025-07-04,ST008,SKU0045,8,8,0,1147.12,486.4,0,0,4
2025-07-04,ST008,SKU0046,9,9,0,2754.0,641.79,0,0,4
2025-07-04,ST008,SKU0047,11,11,0,1652.86,345.29,0,0,4
2025-07-04,ST008,SKU0048,11,11,0,3244.67,1272.04,0,0,4
2025-07-04,ST008,SKU0049,8,8,0,1863.52,711.44,0,0,4
2025-07-04,ST008,SKU0050,13,13,0,4787.25,1662.31,0,0,4
2025-07-04,ST008,SKU0051,18,18,0,8311.5,2894.4,0,0,4
2025-07-04,ST008,SKU0052,12,12,0,994.32,381.0,0,0,4
2025-07-04,ST008,SKU0053,14,14,0,7133.14,1760.22,0,0,4
2025-07-04,ST008,SKU0054,9,9,0,4101.3,1000.44,0,0,4
2025-07-04,ST008,SKU0055,9,9,0,2249.19,962.82,0,0,4
2025-07-04,ST008,SKU0056,1,1,0,137.89,31.05,0,0,4
2025-07-04,ST008,SKU0057,8,8,0,972.96,205.6,0,0,4
2025-07-04,ST008,SKU0058,3,3,0,1892.58,480.0,0,0,4
2025-07-04,ST008,SKU0059,5,5,0,1506.75,527.2,0,0,4
2025-07-04,ST008,SKU0060,19,19,0,4866.85,1939.33,0,0,4
2025-07-04,ST008,SKU0061,13,13,0,6114.42,1271.27,0,0,4
2025-07-04,ST008,SKU0062,26,26,0,4687.8,1293.76,0,0,4
2025-07-04,ST008,SKU0063,8,8,0,3326.96,739.84,0,0,4
2025-07-04,ST008,SKU0064,3,3,0,826.44,330.75,0,0,4
2025-07-04,ST008,SKU0065,1,1,0,562.0,185.41,0,0,4
2025-07-04,ST008,SKU0066,12,12,0,2070.72,459.72,0,0,4
2025-07-04,ST008,SKU0067,10,10,0,2022.7,516.1,0,0,4
2025-07-04,ST008,SKU0068,3,3,0,591.54,204.3,0,0,4
2025-07-04,ST008,SKU0069,16,16,0,1630.08,668.48,0,0,4
2025-07-04,ST008,SKU0070,3,3,0,480.48,200.22,0,0,4
2025-07-04,ST008,SKU0071,26,26,0,5354.18,1578.2,0,0,4
2025-07-04,ST008,SKU0072,21,21,0,2975.07,604.17,0,0,4
2025-07-04,ST008,SKU0073,11,11,0,2407.46,775.61,0,0,4
2025-07-04,ST008,SKU0074,25,25,0,3327.75,850.75,0,0,4
2025-07-04,ST008,SKU0075,16,16,0,9054.24,1901.92,0,0,4
2025-07-04,ST008,SKU0076,3,3,0,658.8,256.05,0,0,4
2025-07-04,ST008,SKU0077,6,6,0,1502.22,626.04,0,0,4
2025-07-04,ST008,SKU0078,6,6,0,917.16,367.26,0,0,4
2025-07-04,ST008,SKU0079,3,3,0,825.96,308.58,0,0,4
2025-07-04,ST008,SKU0080,15,15,0,4112.1,1411.2,0,0,4
2025-07-04,ST008,SKU0081,3,3,0,1016.58,420.06,0,0,4
2025-07-04,ST008,SKU0082,20,20,0,1677.4,650.4,0,0,4
2025-07-04,ST008,SKU0083,0,0,0,0.0,0.0,0,0,4
2025-07-04,ST008,SKU0084,4,4,0,1389.32,400.12,0,0,4
2025-07-04,ST008,SKU0085,17,17,0,2185.01,463.59,0,0,4
2025-07-04,ST008,SKU0086,3,3,0,782.58,202.62,0,0,4
2025-07-04,ST008,SKU0087,1,1,0,444.35,163.77,0,0,4
2025-07-04,ST008,SKU0088,24,24,0,4741.92,956.64,0,0,4
2025-07-04,ST008,SKU0089,10,10,0,3787.5,1545.7,0,0,4
2025-07-04,ST008,SKU0090,11,11,0,1037.63,305.69,0,0,4
2025-07-04,ST009,SKU0001,9,9,0,3532.95,1105.47,0,0,4
2025-07-04,ST009,SKU0002,4,4,0,1488.52,646.04,0,0,4
2025-07-04,ST009,SKU0003,1,1,0,220.56,50.64,0,0,4
2025-07-04,ST009,SKU0004,3,3,0,1619.37,464.16,0,0,4
2025-07-04,ST009,SKU0005,23,23,0,6035.89,1998.47,0,0,4
2025-07-04,ST009,SKU0006,14,14,0,5615.96,1059.66,0,0,4
2025-07-04,ST009,SKU0007,11,11,0,3841.75,822.14,0,0,4
2025-07-04,ST009,SKU0008,9,9,0,4396.59,856.71,0,0,4
2025-07-04,ST009,SKU0009,3,3,0,639.69,254.61,0,0,4
2025-07-04,ST009,SKU0010,6,6,0,1782.36,376.62,0,0,4
2025-07-04,ST009,SKU0011,14,14,0,3404.1,1154.16,0,0,4
2025-07-04,ST009,SKU0012,10,10,0,2414.6,781.6,0,0,4
2025-07-04,ST009,SKU0013,16,16,0,3903.52,1730.08,0,0,4
2025-07-04,ST009,SKU0014,8,8,0,773.52,146.08,0,0,4
